0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.468986484003819726e+01 2.831665501785370687e+00 -8.406980813225029436e+00 2.831665501785372907e+00 5.441266718771567668e+01 -9.740739810728703318e+00 -8.406980813225029436e+00 -9.740739810728703318e+00 6.575023047337194271e+01
8.624728006604011910e+01 1.412483170673515787e+01 -2.022496796306858524e+00 1.412483170673515076e+01 8.328263291003133872e+01 -2.175736384136714996e+00 -2.022496796306857636e+00 -2.175736384136712331e+00 8.920995516868416075e+01
1.680299868656497893e+02 -4.689542965181979106e+00 1.459128655816851428e+01 -4.689542965181980883e+00 1.394916369320056049e+02 -2.958756478577331706e+00 1.459128655816851783e+01 -2.958756478577332594e+00 1.304686307695961887e+02
2.163398858732588508e+02 5.081633240152743980e+00 6.835191757398992429e+00 5.081633240152742204e+00 1.897832612286436245e+02 2.303436993289173174e+01 6.835191757398992429e+00 2.303436993289172463e+01 1.739928717798991329e+02
2.649902921226540116e+02 2.267096309415266120e+01 1.817415513086853451e+00 2.267096309415266120e+01 2.575311123187703402e+02 9.324920076653044898e-01 1.817415513086856116e+00 9.324920076653033796e-01 2.104605002446246544e+02
2.865730223566717996e+02 1.488146485005772135e+01 -2.758541185602881640e+00 1.488146485005772135e+01 3.032176497318241672e+02 5.362099200850495073e+00 -2.758541185602878976e+00 5.362099200850499514e+00 2.614005359180748655e+02
3.160287317854774756e+02 1.737696669100190050e+01 6.683353765720914552e+00 1.737696669100189695e+01 3.407386884273818168e+02 1.303346889890126592e+00 6.683353765720912776e+00 1.303346889890130367e+00 3.008774335621922091e+02
3.118060559341014368e+02 2.993929522664937082e+01 2.584727767121683328e+01 2.993929522664938503e+01 3.914184098980337581e+02 2.422874693589694672e+01 2.584727767121683328e+01 2.422874693589695383e+01 3.394886421145711779e+02
3.728642149994887518e+02 2.943041962707134829e+01 1.564509107194049875e+01 2.943041962707135539e+01 3.944373530012331912e+02 -9.701816328363150888e+00 1.564509107194049520e+01 -9.701816328363159769e+00 3.888084413053438766e+02
3.905473721107557026e+02 4.453230147708259068e+01 4.416752219867413842e+00 4.453230147708257647e+01 4.493169944154954578e+02 1.169321255485145272e+01 4.416752219867417395e+00 1.169321255485145272e+01 4.371078692226170688e+02
4.615359380949733463e+02 4.091329021606519234e+01 5.371394650459417885e-01 4.091329021606520655e+01 4.928901514679407114e+02 1.660774549061429539e+01 5.371394650459434539e-01 1.660774549061429894e+01 4.978021269803606970e+02
5.089552719642450143e+02 2.740770659463949954e+01 2.970379047750141766e+01 2.740770659463951375e+01 4.854481363438144967e+02 6.897760304843849610e+00 2.970379047750142476e+01 6.897760304843855828e+00 5.158620882798355751e+02
5.403565017966368487e+02 8.866981838601561972e-01 3.498038627636248066e+01 8.866981838601524224e-01 5.476897851782072166e+02 -2.665047022807155841e+01 3.498038627636248066e+01 -2.665047022807157262e+01 5.488867136689456174e+02
6.196429503909995447e+02 -4.416184624829949001e+00 4.241381572210534046e+01 -4.416184624829943672e+00 5.430579222380871443e+02 -2.639895007368291857e+01 4.241381572210534046e+01 -2.639895007368291147e+01 5.368567247430964926e+02
6.905717861358808705e+02 1.544820586654048000e+01 5.161313871891951521e+01 1.544820586654048000e+01 6.062315659535943269e+02 -3.610830187870048746e+01 5.161313871891950811e+01 -3.610830187870049457e+01 5.487581631771452066e+02
6.897782370722520682e+02 -2.238034518177743237e+01 5.860439862318360582e+01 -2.238034518177744303e+01 6.526923126608867278e+02 -7.729160286076292152e+01 5.860439862318359161e+01 -7.729160286076292152e+01 6.730172942224235157e+02
